node,degree,pagerank,pagerank_norm,kcore,membership
ENSG00000148411,37,0.000321200646289511,0.164861445860127,30,8
ENSG00000172586,3,3.75169977138086e-05,0.00178690409981923,3,4
ENSG00000124570,35,0.000327936425735474,0.168733484844622,24,8
ENSG00000179832,1,6.74404791496492e-05,0.0189883115391367,1,9
ENSG00000091317,14,0.000167927633930787,0.0767529969589887,12,8
ENSG00000134333,26,5.96975477868027e-05,0.0145373148383495,26,4
ENSG00000035115,31,0.000491044830515032,0.262495774282969,15,9
ENSG00000234745,1,0.000154600778625839,0.0690921013350362,1,23
ENSG00000198899,6,0.000215074104900533,0.103854978999928,5,2
ENSG00000175066,3,9.51515236245482e-05,0.0349179074186742,2,9
ENSG00000104765,10,4.97812665910536e-05,0.0088369756750522,10,4
ENSG00000130997,14,0.000239639209713168,0.117976142594401,9,9
ENSG00000281649,39,8.15956050479034e-05,0.0271253355833733,38,4
ENSG00000131467,112,0.000177999701375454,0.0825428892963317,93,4
ENSG00000106571,8,0.00012002088804678,0.0492139735733059,7,8
ENSG00000137075,17,5.96003863547419e-05,0.0144814619328696,16,5
ENSG00000087263,78,0.000112019036856565,0.0446141377257696,77,4
ENSG00000173120,3,0.000180573892988506,0.084022654238052,3,9
ENSG00000140575,29,0.000292290627066936,0.148242623588653,20,8
ENSG00000056972,10,0.000137098673450858,0.0590310780946045,9,8
ENSG00000101363,143,0.000235366341535026,0.115519899438861,106,4
ENSG00000196268,31,0.000403355737995144,0.212088009676678,18,9
ENSG00000140988,1,6.63656181439876e-05,0.0183704314927035,1,10
ENSG00000149716,7,0.000115875664552924,0.0468311065129431,7,9
ENSG00000125691,14,0.000406120134790087,0.213677113394295,7,10
ENSG00000055609,27,0.000289226371402526,0.146481147060771,19,8
ENSG00000187164,10,0.000358483965440515,0.186293629972181,4,8
ENSG00000171865,5,3.92590136972713e-05,0.00278829582496302,5,5
ENSG00000163884,6,0.000134235970593526,0.0573854634848118,4,8
ENSG00000115282,30,0.000336884559191285,0.173877287704755,21,9
ENSG00000073614,31,0.000298544640887804,0.151837721307965,24,8
ENSG00000168994,17,0.000326726953774706,0.168038224166877,10,8
ENSG00000139350,26,0.000252051597222896,0.125111359641499,21,8
ENSG00000065427,66,0.000124674134664217,0.0518888759289622,60,4
ENSG00000122435,7,0.000105885388811517,0.0410882318468539,7,9
ENSG00000178440,6,9.52316471638458e-05,0.0349639661517763,6,9
ENSG00000138834,9,7.46825326597921e-05,0.0231513803783159,7,3
ENSG00000113569,5,4.55905590964663e-05,0.00642796229778328,5,4
ENSG00000137802,3,0.000116184432366465,0.04700860059819,2,9
ENSG00000069702,7,9.6035038950163e-05,0.0354257930778802,7,8
ENSG00000119403,26,0.000251079892370574,0.124552778544865,20,8
ENSG00000170632,15,5.07545050889132e-05,0.0093964383823982,15,4
ENSG00000114698,7,0.000146392008756935,0.064373319017098,6,8
ENSG00000171940,52,0.000460574407842401,0.244979959608666,30,8
ENSG00000198909,21,0.000320145379472026,0.164254829463447,14,8
ENSG00000145545,3,4.14941375513322e-05,0.00407314886499031,3,3
ENSG00000157796,22,0.000348192013473362,0.180377337794999,12,9
ENSG00000260565,17,0.000239734315542378,0.118030813843855,12,9
ENSG00000149823,1,7.57226657011529e-05,0.0237492971773323,1,24
ENSG00000176244,4,0.000105528479436743,0.0408830637554486,4,8
ENSG00000066248,7,5.92157114771286e-05,0.0142603329403864,6,3
ENSG00000242265,2,3.80446428886385e-05,0.00209021906185332,2,5
ENSG00000177628,54,0.000101805460139179,0.038742899283639,51,4
ENSG00000103449,40,0.000347014878813866,0.179700666100486,30,8
ENSG00000186566,16,0.000213429276645301,0.102909455296525,14,9
ENSG00000280063,7,0.000112451483008458,0.0448627278662657,7,9
ENSG00000204052,24,6.4341329950335e-05,0.017206776586162,24,3
ENSG00000071054,7,0.00018062239830795,0.0840505373493313,4,8
ENSG00000198682,10,0.000237475946472319,0.116732598373648,6,8
ENSG00000170802,8,0.00013471877452631,0.0576630016174968,7,8
ENSG00000009307,15,9.9619873222443e-05,0.0374865223767799,12,4
ENSG00000142583,5,0.000164373236209836,0.0747097640039412,4,1
ENSG00000156467,19,5.4650799776315e-05,0.0116362095990378,19,4
ENSG00000126091,11,0.000146040219004735,0.0641710939226169,11,9
ENSG00000106477,16,8.46447966234693e-05,0.0288781525730777,15,3
ENSG00000124207,172,0.000209584959655305,0.100699563275351,165,5
ENSG00000122958,13,8.84604839875034e-05,0.0310715869550541,11,4
ENSG00000224660,18,0.000215501605998283,0.104100726493546,16,9
ENSG00000102172,98,0.000143950473725983,0.0629698112422815,91,5
ENSG00000145425,6,0.000218295739271054,0.10570692412024,4,10
ENSG00000108061,38,7.92094979087811e-05,0.0257536903360811,36,5
ENSG00000112149,71,0.000106362985266283,0.041362776479223,71,5
ENSG00000113068,7,4.52021176093234e-05,0.00620466808313768,7,3
ENSG00000135929,3,5.9805259163719e-05,0.0145992323423057,3,8
ENSG00000114738,2,5.22698630565926e-05,0.0102675365490456,2,8
ENSG00000136044,17,0.000221995933640496,0.107833967762869,12,8
ENSG00000186350,9,0.000130410123140359,0.0551861886115422,8,8
ENSG00000183401,7,0.000103487780840279,0.0397099753869079,7,9
ENSG00000111481,42,0.00016372831116088,0.0743390311211814,31,4
ENSG00000139436,7,0.000122660680361654,0.0507314488463847,6,9
ENSG00000167524,5,0.000132806369102488,0.0565636621253706,4,9
ENSG00000108523,76,0.000143228852720075,0.0625549899600053,63,4
ENSG00000173214,5,0.000100218871392923,0.037830854355929,4,9
ENSG00000270953,51,9.05052272913224e-05,0.032247000409308,50,3
ENSG00000104517,15,0.000181469595547016,0.0845375456849714,13,9
ENSG00000136758,53,8.97205936288436e-05,0.0317959565243296,51,4
ENSG00000182054,3,0.000249080973666791,0.123403707199821,2,17
ENSG00000165406,31,0.000292998242523842,0.148649393830635,22,8
ENSG00000152284,16,0.000157189615013176,0.0705802847734441,15,8
ENSG00000163541,13,4.93822697558027e-05,0.00860761375588965,13,4
ENSG00000168710,3,0.000114015905609632,0.0457620306638952,2,8
ENSG00000232112,4,4.13126903983873e-05,0.00396884461104842,4,4
ENSG00000008086,28,8.2920235918581e-05,0.0278867949530686,24,3
ENSG00000110717,25,6.16522532667088e-05,0.0156609703680654,25,4
ENSG00000054654,13,0.000163654172014074,0.0742964124949311,10,8
ENSG00000008952,5,0.000172013686764693,0.0791018499748147,4,21
ENSG00000093167,13,0.00018190490395797,0.0847877811849629,12,9
ENSG00000198618,21,5.3678613852982e-05,0.0110773519604347,21,4
ENSG00000108947,14,6.74268594939797e-05,0.018980482328259,14,3
ENSG00000172766,23,0.000321643130613308,0.16511580640823,13,9
ENSG00000165417,23,7.11141418541675e-05,0.021100103548049,20,5
ENSG00000101290,92,0.000141564468041913,0.0615982243160673,84,5
ENSG00000117298,10,0.000115031852857416,0.0463460443450391,10,8
ENSG00000143612,22,0.00016525455604816,0.0752163875950454,16,4
ENSG00000279759,19,0.000247617321240114,0.122562331780494,14,9
ENSG00000132122,13,0.000148930611807573,0.065832625999621,11,8
ENSG00000100916,55,9.32097096512121e-05,0.0338016625259022,55,5
ENSG00000106683,3,7.88803057884097e-05,0.0255644554103101,2,3
ENSG00000115828,29,6.46149761193266e-05,0.0173640811182943,29,3
ENSG00000012174,70,0.000172614725017448,0.0794473546880423,57,4
ENSG00000143549,46,8.03817065899504e-05,0.0264275303493808,46,4
ENSG00000116001,3,6.97932021072933e-05,0.0203407660078135,3,9
ENSG00000178982,32,7.06391826797335e-05,0.0208270749469486,29,4
ENSG00000093000,371,0.000427731535762225,0.226100350785749,234,5
ENSG00000169714,61,0.000165564364395214,0.0753944798273009,47,4
ENSG00000157500,2,7.05862410366561e-05,0.0207966416307239,2,5
ENSG00000100503,33,0.000371876887088597,0.193992503599752,18,9
ENSG00000148400,22,0.000215255043791229,0.103958991081115,19,8
ENSG00000270344,16,0.000196763153757981,0.0933289935165944,13,9
ENSG00000204592,2,6.89714809284492e-05,0.0198684024952617,2,8
ENSG00000168014,10,0.0001422784083363,0.0620086303684991,9,9
ENSG00000129667,2,0.00013213150705279,0.056175720063646,2,8
ENSG00000173209,18,0.000283644565101257,0.143272465455946,10,9
ENSG00000084463,20,0.000126619596204814,0.0530072176128697,18,4
ENSG00000109790,10,0.000136894053072167,0.0589134527938248,7,8
ENSG00000143858,2,0.000182028168935196,0.0848586396210314,1,25
ENSG00000066322,4,0.00015558070627715,0.0696554092785786,2,8
ENSG00000171204,11,5.2631991363093e-05,0.0104757047248904,11,4
ENSG00000245293,3,0.000114665375063764,0.046135375881893,3,8
ENSG00000172171,11,0.000176334261908898,0.0815855173110173,10,9
ENSG00000237441,16,0.00016469240682776,0.0748932381044847,15,8
ENSG00000134698,5,9.04598290830727e-05,0.0322209034099067,5,9
ENSG00000066654,28,9.39124708965631e-05,0.0342056423415451,27,5
ENSG00000169919,5,0.000102366402452467,0.039065354987916,4,9
ENSG00000148841,21,0.000406851279187969,0.214097409164756,8,8
ENSG00000100852,3,6.20100108469573e-05,0.0158666260473871,3,8
ENSG00000010017,14,5.63658037481895e-05,0.012622073564884,14,5
ENSG00000183309,37,8.30525029326751e-05,0.0279628281781829,36,5
ENSG00000163428,6,9.73227733187103e-05,0.0361660426238593,6,8
ENSG00000070159,49,0.000106283100494469,0.0413168550007642,46,3
ENSG00000135750,2,3.71995128249951e-05,0.00160439903469111,2,3
ENSG00000116984,6,0.000213925354164261,0.103194623703263,4,9
ENSG00000146833,9,0.000108151937822832,0.0423911495273522,9,8
ENSG00000279453,62,9.5512918488696e-05,0.0351256539777774,62,4
ENSG00000240771,46,9.79382586949423e-05,0.036519852214906,42,3
ENSG00000175352,11,4.67680741541417e-05,0.00710485266284444,11,3
ENSG00000105887,14,7.90397740713371e-05,0.0256561251885799,13,4
ENSG00000215386,19,0.000279513591537188,0.140897789917308,14,9
ENSG00000139644,22,0.00070848359596337,0.387489679340394,8,8
ENSG00000087095,35,9.65663365916225e-05,0.0357312076474345,32,3
ENSG00000164188,7,9.88680925785785e-05,0.0370543639333236,7,8
ENSG00000148834,71,0.00010643560002865,0.0414045188184716,70,4
ENSG00000057704,9,0.000184725163879676,0.0864089976233663,7,8
ENSG00000247092,2,6.58401158824543e-05,0.0180683483767967,2,9
ENSG00000119446,22,8.70714626590895e-05,0.0302731129585313,18,5
ENSG00000163328,23,6.97253879255586e-05,0.0203017832653582,22,5
ENSG00000243970,8,0.00011742580786283,0.0477222009105047,8,9
ENSG00000186635,28,0.000295429280692762,0.150046867521448,21,8
ENSG00000144791,13,0.000143942615372974,0.0629652938958559,12,8
ENSG00000174099,16,0.000164760580442982,0.0749324274660087,15,8
ENSG00000061273,44,0.000519619002480949,0.278921535947124,23,8
ENSG00000149100,44,0.000108152668787354,0.0423915697197216,40,4
ENSG00000214753,26,6.30108819675457e-05,0.0164419732701493,26,5
ENSG00000013364,3,9.67302002207649e-05,0.035825404074926,3,8
ENSG00000156136,3,6.32862805670138e-05,0.0166002851807411,3,5
ENSG00000197070,7,0.000108687564993123,0.0426990529112381,7,9
ENSG00000120458,19,0.000225508482808901,0.109853144225539,17,9
ENSG00000120509,132,0.000195363300851163,0.0925242930255463,109,4
ENSG00000086289,30,6.89898208917845e-05,0.0198789451583014,30,3
ENSG00000132604,81,0.000119868300875382,0.049126259377655,80,3
ENSG00000188153,15,0.000282338969521465,0.142521948455873,10,8
ENSG00000181904,3,0.000427661894120437,0.226060317534347,1,26
ENSG00000037241,29,6.96054973312942e-05,0.0202328645813973,28,4
ENSG00000096433,1,4.31940931617799e-05,0.00505036233350872,1,8
ENSG00000180155,7,7.84047271858313e-05,0.0252910707331324,6,3
ENSG00000166508,4,0.000107266298798793,0.04188204306762,4,8
ENSG00000167615,54,0.000616276970470585,0.334485026886878,26,9
ENSG00000172375,25,9.2521235569165e-05,0.033405895635539,22,3
ENSG00000165119,9,5.39898475151994e-05,0.0112562635300697,9,4
ENSG00000027075,25,0.000303753189141677,0.154831836844765,19,8
ENSG00000164506,32,8.70326365836932e-05,0.0302507939264497,30,3
ENSG00000100441,39,0.000338127699259254,0.174591902374814,30,8
ENSG00000077585,19,0.000389159581052883,0.203927399081954,10,8
ENSG00000162572,8,0.000133074141868127,0.0567175903523646,7,9
ENSG00000103021,9,5.61796790032266e-05,0.012515080413719,9,4
ENSG00000157388,3,0.000155754250396098,0.0697551705013871,3,9
ENSG00000130158,32,0.000367592829618331,0.19152982831922,22,8
ENSG00000158815,2,7.21336584777632e-05,0.0216861690722503,2,9
ENSG00000106459,5,8.33896622703244e-05,0.0281566430306194,5,9
ENSG00000180008,12,0.000147659945133489,0.0651021877574212,10,8
ENSG00000250722,2,6.64010538998189e-05,0.0183908016115776,2,8
ENSG00000196814,2,5.7553200526328e-05,0.0133046444019935,2,8
ENSG00000163823,2,8.88840255415312e-05,0.0313150583189706,2,1
ENSG00000127415,11,0.000208343598319974,0.0999859711034564,7,9
ENSG00000166295,4,0.000119569033208988,0.0489542264183852,4,8
ENSG00000090273,12,4.97413784874026e-05,0.0088140461397856,12,5
ENSG00000090060,12,0.000501274848470466,0.268376463912626,4,8
ENSG00000171262,65,0.000105615418047525,0.0409330401082829,63,5
ENSG00000155906,35,7.36224000081884e-05,0.0225419668741066,34,4
ENSG00000187800,6,9.19596702392698e-05,0.0330830817923693,6,8
ENSG00000143486,11,0.000160268188035956,0.072349991584133,9,9
ENSG00000075420,16,0.000214068220727697,0.103276750041817,12,8
ENSG00000146373,9,0.000146661035684884,0.0645279681948586,8,9
ENSG00000214253,17,0.000130433486665823,0.0551996190514993,12,4
ENSG00000134809,53,0.000100404495289582,0.0379375595962183,50,4
ENSG00000044574,4,0.000359172676243045,0.186689532940476,2,18
ENSG00000054277,5,4.50837900196179e-05,0.00613664788681793,5,3
ENSG00000149289,27,0.000275752619633336,0.138735808524043,19,8
ENSG00000117592,9,0.000188983931787001,0.0888571352881115,8,8
ENSG00000008311,19,0.000196627845771251,0.0932512121991186,15,8
ENSG00000126070,13,0.000264065665010764,0.132017604005671,9,9
ENSG00000004142,53,9.39727033760017e-05,0.0342402667692583,51,4
ENSG00000230989,22,0.000103740546642358,0.0398552769139918,18,4
ENSG00000101911,44,8.35741293846917e-05,0.0282626832987009,43,3
ENSG00000151247,20,6.4412578479743e-05,0.0172477335512273,19,3
ENSG00000152377,27,6.13283192357898e-05,0.0154747580364138,27,3
ENSG00000095380,40,7.33095896897968e-05,0.0223621489692477,40,4
ENSG00000197746,29,0.000172156967101803,0.0791842141697012,25,4
ENSG00000171860,4,0.000157407087344031,0.0707052979734569,3,1
ENSG00000073921,15,0.000163272979941271,0.0740772855804719,14,8
ENSG00000165688,49,8.11261258337559e-05,0.0268554571180565,49,4
ENSG00000163618,3,3.69890555501332e-05,0.00148341841479804,3,3
ENSG00000119950,41,0.000401283242200099,0.210896642801026,25,8
ENSG00000184672,2,4.18751447706895e-05,0.00429216951710056,2,3
ENSG00000249915,23,0.00026568466555557,0.132948280741111,20,9
ENSG00000267002,12,0.000221345373790758,0.107459995734815,9,9
ENSG00000139631,13,0.000206380885516499,0.0988577125921155,11,9
ENSG00000242768,1,0.000142254930318751,0.061995134113172,1,16
ENSG00000146386,15,4.87019045462649e-05,0.00821650822220068,15,3
ENSG00000104324,20,0.000190875369330192,0.0899444214682375,19,8
ENSG00000145730,57,9.20842703943652e-05,0.0331547077507122,55,4
ENSG00000103091,13,0.000163921712680542,0.0744502073005378,12,9
ENSG00000102931,71,0.000187792659080909,0.0881723363875301,56,5
ENSG00000233237,8,0.000148755826225263,0.0657321511259907,6,9
ENSG00000084754,5,0.000134127538930427,0.0573231319268919,5,8
ENSG00000119638,13,0.000177601883128684,0.0823142048845878,8,8
ENSG00000129473,30,8.40173449837234e-05,0.0285174642177845,26,5
ENSG00000157259,14,0.000199089038628816,0.0946660202060173,11,9
ENSG00000253738,7,4.20018311840323e-05,0.00436499475361615,7,5
ENSG00000114956,29,6.424002847357e-05,0.0171485437906306,28,4
ENSG00000143473,5,4.42761556174459e-05,0.00567238210799943,5,3
ENSG00000223745,10,0.000132063164661057,0.0561364336815418,10,9
ENSG00000122863,4,6.67815158915702e-05,0.0186095088415274,4,8
ENSG00000129450,8,0.000227033721842102,0.110729922487744,5,1
ENSG00000133624,6,0.00010890893747525,0.0428263080994116,6,9
ENSG00000132912,7,9.37856595211547e-05,0.0341327452710282,5,4
ENSG00000108509,42,0.000164992344613578,0.0750656562795341,32,3
ENSG00000161996,10,0.000167916295016499,0.0767464788242249,7,9
ENSG00000005483,3,7.18029638401719e-05,0.0214960704297712,3,9
ENSG00000197062,5,9.36095934396206e-05,0.0340315343069495,4,9
ENSG00000138448,9,0.000129928088407391,0.0549090926506507,8,8
ENSG00000176401,30,6.98703812334463e-05,0.0203851321554363,28,4
ENSG00000116353,5,8.85593207334146e-05,0.0311284029087739,4,4
ENSG00000151917,8,6.44518256895562e-05,0.0172702946709386,8,3
ENSG00000165458,19,0.000190400879504901,0.0896716626708316,17,8
ENSG00000117748,20,5.81834528333305e-05,0.0136669427109508,20,4
ENSG00000254876,12,0.000154795027696135,0.0692037647258767,12,9
ENSG00000168894,37,9.85986752890148e-05,0.0368994903575695,32,4
ENSG00000103423,28,6.84083884962574e-05,0.0195447108027394,26,5
ENSG00000150779,3,3.92762648475006e-05,0.00279821258764078,3,4
ENSG00000165795,13,0.000263939050924176,0.131944820345935,8,8
ENSG00000272163,22,5.89781967545372e-05,0.0141237984423906,22,3
ENSG00000229739,3,6.8822909163018e-05,0.0197829965415246,3,9
ENSG00000120899,14,5.01746729369473e-05,0.00906312392118592,14,3
ENSG00000273329,12,0.000152361681970177,0.067804964544064,12,9
ENSG00000117450,3,0.000113632764862358,0.0455417835608106,2,27
ENSG00000124226,8,0.000105818608970203,0.0410498436913299,8,8
ENSG00000163904,25,0.000117980457936663,0.0480410395431925,22,5
ENSG00000005339,4,0.000208973271304438,0.100347936390902,3,9
ENSG00000163053,4,3.77070079438886e-05,0.00189613080835755,4,3
ENSG00000132781,9,0.000125883595296448,0.0525841300945383,9,9
ENSG00000103502,16,5.56457313912527e-05,0.0122081425179897,16,5
ENSG00000166793,18,5.66971698640647e-05,0.0128125582042791,18,3
ENSG00000133265,2,4.14527976891295e-05,0.0040493847914563,2,28
ENSG00000074935,17,0.000247294730129735,0.122376891421964,11,9
ENSG00000145526,33,0.000124550303171497,0.0518176918334665,28,3
ENSG00000010810,11,0.000140373719868144,0.0609137269410361,10,8
ENSG00000259972,20,0.000252696079317287,0.125481837893394,16,9
ENSG00000203739,13,0.000168587363511353,0.077132240174368,13,9
ENSG00000144426,31,0.000365747806815649,0.190469223488468,20,8
ENSG00000126878,4,0.000126311060568761,0.0528298569940299,4,8
ENSG00000079332,9,0.000126697403082757,0.0530519446213876,7,4
ENSG00000173418,63,0.000106134113256232,0.0412312102139548,62,4
ENSG00000197102,18,5.17092399182898e-05,0.00994526432137943,18,3
ENSG00000185274,9,9.59908019502755e-05,0.0354003635949977,7,3
ENSG00000082397,40,0.000109482664431214,0.043156113010301,34,3
ENSG00000122512,35,6.93829612921635e-05,0.0201049405265969,35,4
ENSG00000117385,6,0.000108183318363119,0.0424091885199171,6,9
ENSG00000183960,4,9.65089993322367e-05,0.0356982475267258,4,8
ENSG00000133561,3,7.97862354044095e-05,0.0260852258450461,3,8
ENSG00000186687,25,6.31728690194494e-05,0.0165350909538541,24,5
ENSG00000139364,27,7.18129167998217e-05,0.021501791853414,26,3
ENSG00000162733,2,5.10361968745162e-05,0.00955836790877546,2,8
ENSG00000198729,2,3.57384395914544e-05,0.000764506255413368,2,3
ENSG00000116127,5,9.25671644558303e-05,0.0334322976935502,4,9
ENSG00000157181,7,0.000111423848189323,0.0442719956260796,6,8
ENSG00000147099,84,0.00101752664996333,0.56514198559167,23,9
ENSG00000204120,3,8.60986125478159e-05,0.0297138735138403,3,9
ENSG00000165025,7,0.000234086271553938,0.114784055738898,6,1
ENSG00000253230,8,0.000429345504646616,0.227028135089,3,9
ENSG00000130558,47,0.000101184690410594,0.0383860520013374,43,3
ENSG00000139977,20,0.000116619868436562,0.0472589094825884,16,5
ENSG00000160445,16,6.7412691510323e-05,0.0189723379129779,14,3
ENSG00000196227,107,0.000193808990920496,0.0916308034607808,85,5
ENSG00000147655,7,4.76939795920893e-05,0.00763710612815616,7,3
ENSG00000102144,290,0.000324619556854015,0.166826794502621,234,5
ENSG00000264538,13,0.000177608581167405,0.0823180552284498,12,9
ENSG00000149503,62,0.000105237098189654,0.0407155642764157,61,3
ENSG00000138660,8,4.2671705441743e-05,0.00475006960076247,8,5
ENSG00000167258,53,0.000568971645908364,0.3072917284203,26,9
ENSG00000132423,60,9.19516826015392e-05,0.0330784901270788,60,4
ENSG00000064393,8,0.00013459816836419,0.0575936715918854,7,8
ENSG00000176720,3,9.26296823128436e-05,0.033468235862477,3,8
ENSG00000067369,18,5.64665851443982e-05,0.0126800073939475,18,3
ENSG00000065000,28,8.00510485179057e-05,0.0262374527264767,23,3
ENSG00000250251,17,0.000288661273710318,0.146156302651622,12,9
ENSG00000186522,20,0.000209593271829407,0.100704341499226,16,8
ENSG00000231889,21,0.000284187566192242,0.143584607712056,14,9
ENSG00000134014,31,6.5719110496781e-05,0.0179987888589384,31,4
ENSG00000152954,9,4.84219715963449e-05,0.0080555897562933,9,3
ENSG00000104964,53,0.000118104690617773,0.0481124542604149,48,5
ENSG00000105258,16,5.43031303444338e-05,0.0114363530561149,16,4
ENSG00000114270,4,8.78876894493639e-05,0.0307423180412521,3,9
ENSG00000119318,3,3.87870512218833e-05,0.00251698986570745,3,5
ENSG00000136938,12,0.000232556175066496,0.113904485186307,7,8
ENSG00000168781,25,7.16585108245351e-05,0.021413032124782,24,3
ENSG00000104689,6,0.00016296912244885,0.0739026141759485,5,8
ENSG00000196367,4,0.000121067320221673,0.0498155114069479,3,9
ENSG00000102096,11,4.4418286835482e-05,0.00575408573585195,11,5
ENSG00000105552,4,0.000100205757070513,0.0378233156340879,4,9
ENSG00000172081,38,0.00036913392267625,0.192415720211445,24,8
ENSG00000132294,41,0.000100875127195738,0.0382081006824583,36,5
ENSG00000172977,8,4.9943948643792e-05,0.00893049287752804,8,4
ENSG00000168539,34,9.91735600698724e-05,0.037229960840003,32,3
ENSG00000147065,27,0.000336903934371993,0.173888425458839,17,8
ENSG00000128731,9,8.55234474273247e-05,0.0293832418791601,8,3
ENSG00000143614,5,3.89292226346671e-05,0.00259871659936847,5,5
ENSG00000138081,21,5.91254701340919e-05,0.0142084580236,21,5
ENSG00000167566,19,0.000256743894529108,0.127808710147443,13,9
ENSG00000115365,5,3.96583011854616e-05,0.00301782482493951,5,4
ENSG00000261786,4,0.00031522813760464,0.161428170372327,2,9
ENSG00000215717,14,5.59362834636766e-05,0.0123751653488998,14,4
ENSG00000145390,15,0.000151110846491158,0.0670859261941882,15,8
ENSG00000101336,15,0.000449933805062276,0.238863246745115,5,1
ENSG00000080200,13,0.000136069461243647,0.0584394390984626,13,8
ENSG00000135900,18,6.78083189003463e-05,0.0191997629184718,17,5
ENSG00000121073,21,5.73522111738367e-05,0.0131891063837792,21,4
ENSG00000111783,27,0.000340661497378943,0.176048447259779,17,8
ENSG00000177674,1,4.37270416906562e-05,0.00535672590985403,1,8
ENSG00000143061,2,3.60628369397708e-05,0.00095098492343162,2,3
ENSG00000110274,14,0.000199997387710011,0.0951881814617616,12,9
ENSG00000107862,12,5.59694138278913e-05,0.0123942102215592,11,3
ENSG00000170537,19,0.000307017497532323,0.156708312974573,11,8
ENSG00000102595,7,0.00015510838481613,0.0693838969577029,6,9
ENSG00000151136,1,0.000222866057499464,0.10833415538485,1,29
ENSG00000067560,4,0.000201146229043599,0.0958485888379737,2,8
ENSG00000116574,8,0.000145286456010765,0.0637377959322155,7,8
ENSG00000171840,9,0.00017130389886456,0.0786938309115294,8,8
ENSG00000115241,9,5.19902650571651e-05,0.0101068106282438,8,4
ENSG00000070831,5,4.42859139299879e-05,0.005677991639441,5,4
ENSG00000050165,5,0.000141070899514481,0.0613144981942326,2,30
ENSG00000042429,11,0.000168577633124054,0.0771266466956541,10,9
ENSG00000167972,3,4.33959341074334e-05,0.00516638988703947,3,3
ENSG00000183837,86,0.000150464825003414,0.0667145630274702,74,3
ENSG00000104983,18,0.000243052313638316,0.119938153310804,14,9
ENSG00000247137,25,0.000286046443319224,0.144653176652117,20,9
ENSG00000140157,14,5.46970005695224e-05,0.0116627679615627,14,5
ENSG00000246067,24,0.000270605794856869,0.135777174509862,20,9
ENSG00000152944,11,5.24589033346517e-05,0.0103762056840962,11,5
ENSG00000146535,17,0.00016859478886547,0.0771365086129126,16,8
ENSG00000236901,9,0.000111406207792393,0.044261855106313,7,3
ENSG00000259153,19,5.25846072830824e-05,0.0104484661541329,19,3
ENSG00000058335,16,0.000130273941477038,0.055107905064169,13,3
ENSG00000186517,7,0.000216325324347891,0.104574238072645,5,1
ENSG00000143190,6,0.000100639989911485,0.03807293284648,6,8
ENSG00000013441,7,0.000126658278092593,0.0530294537592094,6,9
ENSG00000148925,52,9.53675941943213e-05,0.0350421148212881,49,5
ENSG00000122862,4,0.000115787009451947,0.0467801434417929,4,8
ENSG00000139180,15,7.84125761480133e-05,0.0252955826812744,13,3
ENSG00000167632,2,4.2132929488051e-05,0.0044403561498783,2,4
ENSG00000197142,8,0.000204873049660969,0.0979909384850251,5,8
ENSG00000183580,25,0.000232287334523674,0.113749943151377,21,8
ENSG00000137145,22,0.000258101994542524,0.128589409135433,16,8
ENSG00000271204,2,8.81078351215077e-05,0.0308688680020468,2,9
ENSG00000108239,10,0.000177774562148341,0.0824134688081288,8,8
ENSG00000072840,13,0.000144920192097719,0.063527250417579,13,8
ENSG00000025796,4,4.5221100696422e-05,0.00621558044359746,4,4
ENSG00000184677,5,0.000328076875631795,0.168814221970635,3,9
ENSG00000185627,45,8.57106016517907e-05,0.0294908268229753,44,4
ENSG00000092871,9,0.00017623174997704,0.081526588689658,7,8
ENSG00000144802,2,7.40627655574969e-05,0.0227951094521898,2,8
ENSG00000136504,24,6.68882823754476e-05,0.0186708831770631,21,3
ENSG00000138835,15,0.00016226978126853,0.073500600372589,14,8
ENSG00000263465,13,4.93522202545764e-05,0.00859033990641963,13,4
ENSG00000153944,17,0.000228179371053465,0.111388494883788,11,8
ENSG00000267080,3,6.29894771546375e-05,0.0164296687891755,3,9
ENSG00000138399,3,8.855032384019e-05,0.0311232310765332,3,9
ENSG00000048028,11,0.000268507011053884,0.134570696065849,7,9
ENSG00000158769,4,0.000114415203287601,0.0459915655214304,4,8
ENSG00000104221,46,7.88003217820098e-05,0.0255184768872007,46,4
ENSG00000225190,5,0.000170860016010348,0.0784386664231662,4,8
ENSG00000006128,1,0.000125125065792749,0.0521480920928826,1,6
ENSG00000085276,8,0.000186534821329566,0.0874492728061821,6,8
ENSG00000117448,28,7.28117169601817e-05,0.0220759485920156,28,4
ENSG00000073712,20,0.000428276326004524,0.226413521529162,10,8
ENSG00000164114,16,0.000130973624611447,0.0555101154386267,13,3
ENSG00000137364,50,8.5979548161263e-05,0.0296454297724595,49,5
ENSG00000145990,4,0.000119461595090188,0.0488924659958903,3,5
ENSG00000213064,2,5.24554484466717e-05,0.0103742196539637,2,8
ENSG00000181222,26,8.02879926719637e-05,0.0263736592351697,23,4
ENSG00000112343,13,0.000204898087540394,0.0980053314214329,10,8
ENSG00000117625,2,6.31298217240984e-05,0.0165103453684154,2,9
ENSG00000131196,5,8.15186504380705e-05,0.0270810984981629,5,8
ENSG00000155366,7,0.000125531752162838,0.0523818743139425,6,8
ENSG00000173193,7,0.000475502665793264,0.253561415878139,2,8
ENSG00000170234,14,0.000210404530148064,0.101170690473615,10,9
